Date,Town,Probenbegleitschein vollständig,Genkopien im Durchschnitt (Gq/ml),Genkopien N1/ml,Genkopien N2/ml,Anteil Genkopien Durchschnitt zu PMMoV x100.000,Volumenstrom (m3/d),Bevoelkerung,Faelle_gesamt,Faelle_neu,Faelle_7-Tage,Inzidenz_7-Tage,Valid test,Positive test,Newly positive test,Study phase,prevalence
2023-05-25,Mainz, nein,115.0,89.0,141.0,159.0,44288.0,220552.0,100942.0,3.0,15.0,6.8,,,,,
2023-05-25,Trier, nein,137.5,106.0,169.0,38.5,21670.0,112195.0,44528.0,0.0,7.0,6.2,,,,,
2023-05-26,Kaiserslautern,,,,,,,108216.0,59210.0,0.0,12.0,11.1,,,,,
2023-05-26,Koblenz,,,,,,,115268.0,51486.0,1.0,4.0,3.5,,,,,
2023-05-26,Ludwigshafen,,,,,,,174265.0,68889.0,2.0,4.0,2.3,,,,,
2023-05-26,Mainz,,,,,,,220552.0,100942.0,0.0,15.0,6.8,,,,,
2023-05-26,Trier,,,,,,,112195.0,44530.0,2.0,9.0,8.0,,,,,
2023-05-27,Kaiserslautern,,,,,,,108216.0,59210.0,0.0,7.0,6.5,,,,,
2023-05-27,Koblenz,,,,,,,115268.0,51487.0,1.0,5.0,4.3,,,,,
2023-05-27,Ludwigshafen,,,,,,,174265.0,68889.0,0.0,4.0,2.3,,,,,
2023-05-27,Mainz,,,,,,,220552.0,100943.0,1.0,16.0,7.3,,,,,
2023-05-27,Trier,,,,,,,112195.0,44530.0,0.0,6.0,5.3,,,,,
2023-05-28,Kaiserslautern,,,,,,,108216.0,59210.0,0.0,7.0,6.5,,,,,
2023-05-28,Koblenz,,,,,,,115268.0,51487.0,0.0,5.0,4.3,,,,,
2023-05-28,Ludwigshafen,,,,,,,174265.0,68889.0,0.0,4.0,2.3,,,,,
2023-05-28,Mainz,,,,,,,220552.0,100943.0,0.0,16.0,7.3,,,,,
2023-05-28,Trier,,,,,,,112195.0,44530.0,0.0,6.0,5.3,,,,,
2023-05-29,Kaiserslautern,,,,,,,108216.0,59210.0,0.0,7.0,6.5,,,,,
2023-05-29,Koblenz, ja,98.5,61.0,136.0,76.4,22176.0,115268.0,51487.0,0.0,5.0,4.3,,,,,
2023-05-29,Ludwigshafen, ja,24.5,17.0,32.0,33.9,251320.0,174265.0,68889.0,0.0,4.0,2.3,,,,,
2023-05-29,Mainz,,,,,,,220552.0,100943.0,0.0,16.0,7.3,,,,,
2023-05-29,Trier,,,,,,,112195.0,44530.0,0.0,6.0,5.3,,,,,
2023-05-30,Kaiserslautern, ja,156.0,73.0,239.0,147.0,50446.0,108216.0,59210.0,0.0,3.0,2.8,,,,,
2023-05-30,Koblenz,,,,,,,115268.0,51487.0,0.0,4.0,3.5,,,,,
2023-05-30,Ludwigshafen, ja,40.0,27.0,53.0,532.0,241335.0,174265.0,68889.0,0.0,4.0,2.3,,,,,
2023-05-30,Mainz, nein,117.0,70.0,164.0,53.4,27379.0,220552.0,100943.0,0.0,16.0,7.3,,,,,
2023-05-30,Trier, nein,147.5,82.0,213.0,73.4,18600.0,112195.0,44530.0,0.0,2.0,1.8,,,,,
2023-05-31,Kaiserslautern,,,,,,,108216.0,59210.0,0.0,1.0,0.9,,,,,
2023-05-31,Koblenz, ja,146.5,95.0,198.0,149.0,23516.0,115268.0,51488.0,1.0,4.0,3.5,,,,,
2023-05-31,Ludwigshafen,,,,,,,174265.0,68891.0,2.0,6.0,3.4,,,,,
2023-05-31,Mainz,,,,,,,220552.0,100947.0,4.0,8.0,3.6,,,,,
2023-05-31,Trier,,,,,,,112195.0,44532.0,2.0,4.0,3.6,,,,,
2023-06-01,Kaiserslautern, ja,116.0,90.0,142.0,220.0,52101.0,108216.0,59212.0,2.0,2.0,1.8,,,,,
2023-06-01,Koblenz,,,,,,,115268.0,51488.0,0.0,3.0,2.6,,,,,
2023-06-01,Ludwigshafen,,,,,,,174265.0,68891.0,0.0,4.0,2.3,,,,,
2023-06-01,Mainz, nein,97.5,74.0,121.0,33.6,42150.0,220552.0,100947.0,0.0,5.0,2.3,,,,,
2023-06-01,Trier, nein,119.0,96.0,142.0,134.0,20423.0,112195.0,44532.0,0.0,4.0,3.6,,,,,
2023-06-02,Kaiserslautern,,,,,,,108216.0,59213.0,1.0,3.0,2.8,,,,,
2023-06-02,Koblenz,,,,,,,115268.0,51490.0,2.0,4.0,3.5,,,,,
2023-06-02,Ludwigshafen,,,,,,,174265.0,68891.0,0.0,2.0,1.1,,,,,
2023-06-02,Mainz,,,,,,,220552.0,100947.0,0.0,5.0,2.3,,,,,
2023-06-02,Trier,,,,,,,112195.0,44532.0,0.0,2.0,1.8,,,,,
2023-06-03,Kaiserslautern,,,,,,,108216.0,59214.0,1.0,4.0,3.7,,,,,
2023-06-03,Koblenz,,,,,,,115268.0,51490.0,0.0,3.0,2.6,,,,,
2023-06-03,Ludwigshafen,,,,,,,174265.0,68891.0,0.0,2.0,1.1,,,,,
2023-06-03,Mainz,,,,,,,220552.0,100949.0,2.0,6.0,2.7,,,,,
2023-06-03,Trier,,,,,,,112195.0,44534.0,2.0,4.0,3.6,,,,,
2023-06-04,Kaiserslautern,,,,,,,108216.0,59214.0,0.0,4.0,3.7,,,,,
2023-06-04,Koblenz,,,,,,,115268.0,51490.0,0.0,3.0,2.6,,,,,
2023-06-04,Ludwigshafen,,,,,,,174265.0,68891.0,0.0,2.0,1.1,,,,,
2023-06-04,Mainz,,,,,,,220552.0,100949.0,0.0,6.0,2.7,,,,,
2023-06-04,Trier,,,,,,,112195.0,44534.0,0.0,4.0,3.6,,,,,
2023-06-05,Kaiserslautern,,,,,,,108216.0,59214.0,0.0,4.0,3.7,,,,,
2023-06-05,Koblenz, ja,74.5,46.0,103.0,29.0,25040.0,115268.0,51490.0,0.0,3.0,2.6,,,,,
2023-06-05,Ludwigshafen, ja,10.5,9.0,12.0,40.7,242750.0,174265.0,68891.0,0.0,2.0,1.1,,,,,
2023-06-05,Mainz,,,,,,,220552.0,100949.0,0.0,6.0,2.7,,,,,
2023-06-05,Trier,,,,,,,112195.0,44534.0,0.0,4.0,3.6,,,,,
2023-06-06,Kaiserslautern, ja,50.0,31.0,69.0,24.2,50390.0,108216.0,59216.0,2.0,6.0,5.5,,,,,
2023-06-06,Koblenz,,,,,,,115268.0,51490.0,0.0,3.0,2.6,,,,,
2023-06-06,Ludwigshafen,,,,,,,174265.0,68893.0,2.0,4.0,2.3,,,,,
2023-06-06,Mainz, nein,45.5,23.0,68.0,66.5,41498.0,220552.0,100950.0,1.0,7.0,3.2,,,,,
2023-06-06,Trier, nein,61.5,34.0,89.0,69.1,19064.0,112195.0,44536.0,2.0,6.0,5.3,,,,,
2023-06-07,Kaiserslautern,,,,,,,108216.0,59218.0,2.0,8.0,7.4,,,,,
2023-06-07,Koblenz,,,,,,,115268.0,51490.0,0.0,2.0,1.7,,,,,
2023-06-07,Ludwigshafen,,,,,,,174265.0,68893.0,0.0,2.0,1.1,,,,,
2023-06-07,Mainz,,,,,,,220552.0,100951.0,1.0,4.0,1.8,,,,,
2023-06-07,Trier,,,,,,,112195.0,44538.0,2.0,6.0,5.3,,,,,
2023-06-08,Kaiserslautern,,,,,,,108216.0,59218.0,0.0,6.0,5.5,,,,,
2023-06-08,Koblenz, ja,31.0,14.0,48.0,54.4,33172.0,115268.0,51490.0,0.0,2.0,1.7,,,,,
2023-06-08,Ludwigshafen,,,,,,,174265.0,68893.0,0.0,2.0,1.1,,,,,
2023-06-08,Mainz,,,,,,,220552.0,100951.0,0.0,4.0,1.8,,,,,
2023-06-08,Trier,,,,,,,112195.0,44538.0,0.0,6.0,5.3,,,,,
2023-06-09,Kaiserslautern, ja,42.0,24.0,60.0,136.0,49648.0,108216.0,59218.0,0.0,5.0,4.6,,,,,
2023-06-09,Koblenz,,,,,,,115268.0,51490.0,0.0,0.0,0.0,,,,,
2023-06-09,Ludwigshafen,,,,,,,174265.0,68893.0,0.0,2.0,1.1,,,,,
2023-06-09,Mainz, nein,54.0,26.0,82.0,60.4,43328.0,220552.0,100951.0,0.0,4.0,1.8,,,,,
2023-06-09,Trier, nein,39.5,24.0,55.0,149.0,20044.0,112195.0,44538.0,0.0,6.0,5.3,,,,,
2023-06-10,Kaiserslautern,,,,,,,108216.0,59218.0,0.0,4.0,3.7,,,,,
2023-06-10,Koblenz,,,,,,,115268.0,51491.0,1.0,1.0,0.9,,,,,
2023-06-10,Ludwigshafen,,,,,,,174265.0,68893.0,0.0,2.0,1.1,,,,,
2023-06-10,Mainz,,,,,,,220552.0,100952.0,1.0,3.0,1.4,,,,,
2023-06-10,Trier,,,,,,,112195.0,44539.0,1.0,5.0,4.5,,,,,
2023-06-11,Kaiserslautern,,,,,,,108216.0,59218.0,0.0,4.0,3.7,,,,,
2023-06-11,Koblenz,,,,,,,115268.0,51491.0,0.0,1.0,0.9,,,,,
2023-06-11,Ludwigshafen,,,,,,,174265.0,68893.0,0.0,2.0,1.1,,,,,
2023-06-11,Mainz,,,,,,,220552.0,100952.0,0.0,3.0,1.4,,,,,
2023-06-11,Trier,,,,,,,112195.0,44539.0,0.0,5.0,4.5,,,,,
2023-06-12,Kaiserslautern,,,,,,,108216.0,59218.0,0.0,4.0,3.7,,,,,
2023-06-12,Koblenz, ja,76.0,51.0,101.0,47.5,25824.0,115268.0,51491.0,0.0,1.0,0.9,,,,,
2023-06-12,Ludwigshafen, ja,0.0,0.0,0.0,0.0,242786.0,174265.0,68893.0,0.0,2.0,1.1,,,,,
2023-06-12,Mainz,,,,,,,220552.0,100952.0,0.0,3.0,1.4,,,,,
2023-06-12,Trier,,,,,,,112195.0,44539.0,0.0,5.0,4.5,,,,,
2023-06-13,Kaiserslautern, ja,78.5,36.0,121.0,41.8,50488.0,108216.0,59218.0,0.0,2.0,1.8,,,,,
2023-06-13,Koblenz,,,,,,,115268.0,51494.0,3.0,4.0,3.5,,,,,
2023-06-13,Ludwigshafen,,,,,,,174265.0,68894.0,1.0,1.0,0.6,,,,,
2023-06-13,Mainz, nein,134.0,69.0,199.0,55.4,43443.0,220552.0,100953.0,1.0,3.0,1.4,,,,,
2023-06-13,Trier, nein,77.5,19.0,136.0,55.4,19490.0,112195.0,44539.0,0.0,3.0,2.7,,,,,
2023-06-14,Kaiserslautern,,,,,,,108216.0,59218.0,0.0,0.0,0.0,,,,,
2023-06-14,Koblenz, ja,142.5,89.0,196.0,44.4,26748.0,115268.0,51495.0,1.0,5.0,4.3,,,,,
2023-06-14,Ludwigshafen, ja,13.0,8.0,18.0,8.33,239700.0,174265.0,68895.0,1.0,2.0,1.1,,,,,
2023-06-14,Mainz,,,,,,,220552.0,100953.0,0.0,2.0,0.9,,,,,
2023-06-14,Trier,,,,,,,112195.0,44540.0,1.0,2.0,1.8,,,,,
2023-06-15,Kaiserslautern, ja,208.0,100.0,316.0,97.7,49842.0,108216.0,59218.0,0.0,0.0,0.0,,,,,
2023-06-15,Koblenz,,,,,,,115268.0,51496.0,1.0,6.0,5.2,,,,,
2023-06-15,Ludwigshafen,,,,,,,174265.0,68895.0,0.0,2.0,1.1,,,,,
2023-06-15,Mainz, nein,134.5,75.0,194.0,23.0,43866.0,220552.0,100956.0,3.0,5.0,2.3,,,,,
2023-06-15,Trier, nein,168.0,84.0,252.0,66.9,19614.0,112195.0,44540.0,0.0,2.0,1.8,,,,,
2023-06-16,Kaiserslautern,,,,,,,108216.0,59219.0,1.0,1.0,0.9,,,,,
2023-06-16,Koblenz,,,,,,,115268.0,51496.0,0.0,6.0,5.2,,,,,
2023-06-16,Ludwigshafen,,,,,,,174265.0,68895.0,0.0,2.0,1.1,,,,,
2023-06-16,Mainz,,,,,,,220552.0,100958.0,2.0,7.0,3.2,,,,,
2023-06-16,Trier,,,,,,,112195.0,44540.0,0.0,2.0,1.8,,,,,
2023-06-17,Kaiserslautern,,,,,,,108216.0,59220.0,1.0,2.0,1.8,,,,,
2023-06-17,Koblenz,,,,,,,115268.0,51496.0,0.0,5.0,4.3,,,,,
2023-06-17,Ludwigshafen,,,,,,,174265.0,68895.0,0.0,2.0,1.1,,,,,
2023-06-17,Mainz,,,,,,,220552.0,100958.0,0.0,6.0,2.7,,,,,
2023-06-17,Trier,,,,,,,112195.0,44540.0,0.0,1.0,0.9,,,,,
2023-06-18,Kaiserslautern,,,,,,,108216.0,59220.0,0.0,2.0,1.8,,,,,
2023-06-18,Koblenz,,,,,,,115268.0,51496.0,0.0,5.0,4.3,,,,,
2023-06-18,Ludwigshafen, nein,0.0,0.0,0.0,0.0,255483.0,174265.0,68895.0,0.0,2.0,1.1,,,,,
2023-06-18,Mainz,,,,,,,220552.0,100958.0,0.0,6.0,2.7,,,,,
2023-06-18,Trier,,,,,,,112195.0,44540.0,0.0,1.0,0.9,,,,,
2023-06-19,Kaiserslautern,,,,,,,108216.0,59220.0,0.0,2.0,1.8,,,,,
2023-06-19,Koblenz, ja,101.5,93.0,110.0,25.2,25288.0,115268.0,51496.0,0.0,5.0,4.3,,,,,
2023-06-19,Ludwigshafen,,,,,,,174265.0,68895.0,0.0,2.0,1.1,,,,,
2023-06-19,Mainz,,,,,,,220552.0,100958.0,0.0,6.0,2.7,,,,,
2023-06-19,Trier,,,,,,,112195.0,44540.0,0.0,1.0,0.9,,,,,
2023-06-20,Kaiserslautern, ja,88.0,65.0,111.0,75.9,49413.0,108216.0,59222.0,2.0,4.0,3.7,,,,,
2023-06-20,Koblenz,,,,,,,115268.0,51496.0,0.0,2.0,1.7,,,,,
2023-06-20,Ludwigshafen,,,,,,,174265.0,68895.0,0.0,1.0,0.6,,,,,
2023-06-20,Mainz, nein,187.0,107.0,267.0,34.8,44134.0,220552.0,100959.0,1.0,6.0,2.7,,,,,
2023-06-20,Trier, nein,99.0,71.0,127.0,29.5,18601.0,112195.0,44541.0,1.0,2.0,1.8,,,,,
2023-06-21,Kaiserslautern,,,,,,,108216.0,59223.0,1.0,5.0,4.6,,,,,
2023-06-21,Koblenz, ja,24.0,24.0,24.0,14.0,26380.0,115268.0,51497.0,1.0,2.0,1.7,,,,,
2023-06-21,Ludwigshafen, ja,5.5,0.0,11.0,14.3,265870.0,174265.0,68895.0,0.0,0.0,0.0,,,,,
2023-06-21,Mainz,,,,,,,220552.0,100959.0,0.0,6.0,2.7,,,,,
2023-06-21,Trier,,,,,,,112195.0,44541.0,0.0,1.0,0.9,,,,,
2023-06-22,Kaiserslautern, ja,19.5,9.0,30.0,92.0,50632.0,108216.0,59224.0,1.0,6.0,5.5,,,,,
2023-06-22,Koblenz,,,,,,,115268.0,51497.0,0.0,1.0,0.9,,,,,
2023-06-22,Ludwigshafen,,,,,,,174265.0,68895.0,0.0,0.0,0.0,,,,,
2023-06-22,Mainz, nein,20.5,15.0,26.0,12.7,49549.0,220552.0,100959.0,0.0,3.0,1.4,,,,,
2023-06-22,Trier,,,,,,,112195.0,44541.0,0.0,1.0,0.9,,,,,
2023-06-23,Kaiserslautern,,,,,,,108216.0,59224.0,0.0,5.0,4.6,,,,,
2023-06-23,Koblenz,,,,,,,115268.0,51497.0,0.0,1.0,0.9,,,,,
2023-06-23,Ludwigshafen,,,,,,,174265.0,68895.0,0.0,0.0,0.0,,,,,
2023-06-23,Mainz,,,,,,,220552.0,100960.0,1.0,2.0,0.9,,,,,
2023-06-23,Trier, nein,46.0,19.0,73.0,55.9,35145.0,112195.0,44541.0,0.0,1.0,0.9,,,,,
2023-06-24,Kaiserslautern,,,,,,,108216.0,59224.0,0.0,4.0,3.7,,,,,
2023-06-24,Koblenz,,,,,,,115268.0,51498.0,1.0,2.0,1.7,,,,,
2023-06-24,Ludwigshafen,,,,,,,174265.0,68896.0,1.0,1.0,0.6,,,,,
2023-06-24,Mainz,,,,,,,220552.0,100961.0,1.0,3.0,1.4,,,,,
2023-06-24,Trier,,,,,,,112195.0,44541.0,0.0,1.0,0.9,,,,,
2023-06-25,Kaiserslautern,,,,,,,108216.0,59224.0,0.0,4.0,3.7,,,,,
2023-06-25,Koblenz,,,,,,,115268.0,51498.0,0.0,2.0,1.7,,,,,
2023-06-25,Ludwigshafen,,,,,,,174265.0,68896.0,0.0,1.0,0.6,,,,,
2023-06-25,Mainz,,,,,,,220552.0,100961.0,0.0,3.0,1.4,,,,,
2023-06-25,Trier,,,,,,,112195.0,44541.0,0.0,1.0,0.9,,,,,
2023-06-26,Kaiserslautern,,,,,,,108216.0,59224.0,0.0,4.0,3.7,,,,,
2023-06-26,Koblenz, ja,81.5,60.0,103.0,25.4,25772.0,115268.0,51498.0,0.0,2.0,1.7,,,,,
2023-06-26,Ludwigshafen, ja,0.0,0.0,0.0,0.0,258200.0,174265.0,68896.0,0.0,1.0,0.6,,,,,
2023-06-26,Mainz,,,,,,,220552.0,100961.0,0.0,3.0,1.4,,,,,
2023-06-26,Trier,,,,,,,112195.0,44541.0,0.0,1.0,0.9,,,,,
2023-06-27,Kaiserslautern, ja,12.5,1.0,24.0,14.5,47896.0,108216.0,59226.0,2.0,4.0,3.7,,,,,
2023-06-27,Koblenz,,,,,,,115268.0,51499.0,1.0,3.0,2.6,,,,,
2023-06-27,Ludwigshafen,,,,,,,174265.0,68896.0,0.0,1.0,0.6,,,,,
2023-06-27,Mainz, nein,44.5,14.0,75.0,35.9,44425.0,220552.0,100961.0,0.0,2.0,0.9,,,,,
2023-06-27,Trier, nein,81.5,53.0,110.0,35.4,20597.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-06-28,Kaiserslautern,,,,,,,108216.0,59228.0,2.0,5.0,4.6,371.0,2.0,2.0,2.0,0.5390835579514826
2023-06-28,Koblenz, ja,69.5,49.0,90.0,43.2,24864.0,115268.0,51503.0,4.0,6.0,5.2,419.0,1.0,1.0,2.0,0.23866348448687352
2023-06-28,Ludwigshafen, ja,0.5,1.0,0.0,2.49,253250.0,174265.0,68896.0,0.0,1.0,0.6,401.0,1.0,1.0,2.0,0.24937655860349126
2023-06-28,Mainz,,,,,,,220552.0,100961.0,0.0,2.0,0.9,508.0,0.0,0.0,2.0,0.0
2023-06-28,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,375.0,0.0,0.0,2.0,0.0
2023-06-29,Kaiserslautern, nein,31.5,19.0,44.0,15.1,,108216.0,59228.0,0.0,4.0,3.7,,,,,
2023-06-29,Koblenz,,,,,,,115268.0,51503.0,0.0,6.0,5.2,,,,,
2023-06-29,Ludwigshafen,,,,,,,174265.0,68897.0,1.0,2.0,1.1,,,,,
2023-06-29,Mainz, nein,38.0,23.0,53.0,11.9,41984.0,220552.0,100961.0,0.0,2.0,0.9,,,,,
2023-06-29,Trier, nein,51.0,40.0,62.0,17.2,20157.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-06-30,Kaiserslautern,,,,,,,108216.0,59228.0,0.0,4.0,3.7,,,,,
2023-06-30,Koblenz,,,,,,,115268.0,51503.0,0.0,6.0,5.2,,,,,
2023-06-30,Ludwigshafen,,,,,,,174265.0,68897.0,0.0,2.0,1.1,,,,,
2023-06-30,Mainz,,,,,,,220552.0,100961.0,0.0,1.0,0.5,,,,,
2023-06-30,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-01,Kaiserslautern,,,,,,,108216.0,59230.0,2.0,6.0,5.5,,,,,
2023-07-01,Koblenz,,,,,,,115268.0,51504.0,1.0,6.0,5.2,,,,,
2023-07-01,Ludwigshafen,,,,,,,174265.0,68897.0,0.0,1.0,0.6,,,,,
2023-07-01,Mainz,,,,,,,220552.0,100962.0,1.0,1.0,0.5,,,,,
2023-07-01,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-02,Kaiserslautern,,,,,,,108216.0,59230.0,0.0,6.0,5.5,,,,,
2023-07-02,Koblenz,,,,,,,115268.0,51504.0,0.0,6.0,5.2,,,,,
2023-07-02,Ludwigshafen,,,,,,,174265.0,68897.0,0.0,1.0,0.6,,,,,
2023-07-02,Mainz,,,,,,,220552.0,100962.0,0.0,1.0,0.5,,,,,
2023-07-02,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-03,Kaiserslautern,,,,,,,108216.0,59230.0,0.0,6.0,5.5,,,,,
2023-07-03,Koblenz,,,,,,,115268.0,51504.0,0.0,6.0,5.2,,,,,
2023-07-03,Ludwigshafen, ja,0.0,0.0,0.0,0.0,254320.0,174265.0,68897.0,0.0,1.0,0.6,,,,,
2023-07-03,Mainz,,,,,,,220552.0,100962.0,0.0,1.0,0.5,,,,,
2023-07-03,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-04,Kaiserslautern, ja,49.0,27.0,71.0,45.8,47318.0,108216.0,59231.0,1.0,5.0,4.6,,,,,
2023-07-04,Koblenz,,,,,,,115268.0,51508.0,4.0,9.0,7.8,,,,,
2023-07-04,Ludwigshafen,,,,,,,174265.0,68897.0,0.0,1.0,0.6,,,,,
2023-07-04,Mainz, nein,94.5,65.0,124.0,16.0,45030.0,220552.0,100964.0,2.0,3.0,1.4,,,,,
2023-07-04,Trier, nein,114.0,77.0,151.0,36.1,19479.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-05,Kaiserslautern,,,,,,,108216.0,59231.0,0.0,3.0,2.8,731.0,3.0,3.0,2.0,0.4103967168262654
2023-07-05,Koblenz, ja,39.0,25.0,53.0,20.6,30740.0,115268.0,51508.0,0.0,5.0,4.3,768.0,2.0,2.0,2.0,0.26041666666666663
2023-07-05,Ludwigshafen, nein,0.5,1.0,0.0,1.53,285570.0,174265.0,68897.0,0.0,1.0,0.6,731.0,1.0,1.0,2.0,0.13679890560875513
2023-07-05,Mainz,,,,,,,220552.0,100964.0,0.0,3.0,1.4,954.0,1.0,1.0,2.0,0.10482180293501049
2023-07-05,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,670.0,2.0,2.0,2.0,0.2985074626865672
2023-07-06,Kaiserslautern, ja,16.0,1.0,31.0,158.0,93083.0,108216.0,59231.0,0.0,3.0,2.8,,,,,
2023-07-06,Koblenz,,,,,,,115268.0,51511.0,3.0,8.0,6.9,,,,,
2023-07-06,Ludwigshafen,,,,,,,174265.0,68897.0,0.0,0.0,0.0,,,,,
2023-07-06,Mainz, nein,34.5,19.0,50.0,13.7,64256.0,220552.0,100965.0,1.0,4.0,1.8,,,,,
2023-07-06,Trier, nein,38.5,19.0,58.0,26.4,28066.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-07,Kaiserslautern,,,,,,,108216.0,59231.0,0.0,3.0,2.8,,,,,
2023-07-07,Koblenz,,,,,,,115268.0,51512.0,1.0,9.0,7.8,,,,,
2023-07-07,Ludwigshafen,,,,,,,174265.0,68898.0,1.0,1.0,0.6,,,,,
2023-07-07,Mainz,,,,,,,220552.0,100966.0,1.0,5.0,2.3,,,,,
2023-07-07,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-08,Kaiserslautern,,,,,,,108216.0,59231.0,0.0,1.0,0.9,,,,,
2023-07-08,Koblenz,,,,,,,115268.0,51513.0,1.0,9.0,7.8,,,,,
2023-07-08,Ludwigshafen,,,,,,,174265.0,68898.0,0.0,1.0,0.6,,,,,
2023-07-08,Mainz,,,,,,,220552.0,100966.0,0.0,4.0,1.8,,,,,
2023-07-08,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-09,Kaiserslautern,,,,,,,108216.0,59231.0,0.0,1.0,0.9,,,,,
2023-07-09,Koblenz,,,,,,,115268.0,51513.0,0.0,9.0,7.8,,,,,
2023-07-09,Ludwigshafen,,,,,,,174265.0,68898.0,0.0,1.0,0.6,,,,,
2023-07-09,Mainz,,,,,,,220552.0,100966.0,0.0,4.0,1.8,,,,,
2023-07-09,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-10,Kaiserslautern,,,,,,,108216.0,59231.0,0.0,1.0,0.9,,,,,
2023-07-10,Koblenz, ja,141.0,151.0,131.0,72.3,24684.0,115268.0,51513.0,0.0,9.0,7.8,,,,,
2023-07-10,Ludwigshafen, ja,1.0,1.0,1.0,3.79,295200.0,174265.0,68898.0,0.0,1.0,0.6,,,,,
2023-07-10,Mainz,,,,,,,220552.0,100966.0,0.0,4.0,1.8,,,,,
2023-07-10,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-11,Kaiserslautern, nein,49.5,38.0,61.0,40.6,,108216.0,59233.0,2.0,2.0,1.8,,,,,
2023-07-11,Koblenz,,,,,,,115268.0,51515.0,2.0,7.0,6.1,,,,,
2023-07-11,Ludwigshafen,,,,,,,174265.0,68898.0,0.0,1.0,0.6,,,,,
2023-07-11,Mainz, nein,109.5,65.0,154.0,41.6,42598.0,220552.0,100968.0,2.0,4.0,1.8,,,,,
2023-07-11,Trier, nein,177.0,95.0,259.0,68.3,18932.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-12,Kaiserslautern,,,,,,,108216.0,59233.0,0.0,2.0,1.8,924.0,4.0,4.0,2.0,0.4329004329004329
2023-07-12,Koblenz, ja,85.5,51.0,120.0,71.8,38348.0,115268.0,51516.0,1.0,8.0,6.9,987.0,2.0,1.0,2.0,0.2026342451874367
2023-07-12,Ludwigshafen, ja,0.5,1.0,0.0,19.7,274200.0,174265.0,68898.0,0.0,1.0,0.6,903.0,1.0,1.0,2.0,0.11074197120708748
2023-07-12,Mainz,,,,,,,220552.0,100968.0,0.0,4.0,1.8,1284.0,1.0,1.0,2.0,0.0778816199376947
2023-07-12,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,887.0,4.0,2.0,2.0,0.4509582863585118
2023-07-13,Kaiserslautern, ja,1.0,1.0,1.0,2.75,87816.0,108216.0,59236.0,3.0,5.0,4.6,,,,,
2023-07-13,Koblenz,,,,,,,115268.0,51516.0,0.0,5.0,4.3,,,,,
2023-07-13,Ludwigshafen,,,,,,,174265.0,68898.0,0.0,1.0,0.6,,,,,
2023-07-13,Mainz, nein,77.5,69.0,86.0,36.4,73088.0,220552.0,100968.0,0.0,3.0,1.4,,,,,
2023-07-13,Trier, nein,95.0,72.0,118.0,190.0,19217.0,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-14,Kaiserslautern,,,,,,,108216.0,59236.0,0.0,5.0,4.6,,,,,
2023-07-14,Koblenz,,,,,,,115268.0,51517.0,1.0,5.0,4.3,,,,,
2023-07-14,Ludwigshafen,,,,,,,174265.0,68898.0,0.0,0.0,0.0,,,,,
2023-07-14,Mainz,,,,,,,220552.0,100968.0,0.0,2.0,0.9,,,,,
2023-07-14,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-15,Kaiserslautern,,,,,,,108216.0,59237.0,1.0,6.0,5.5,,,,,
2023-07-15,Koblenz,,,,,,,115268.0,51517.0,0.0,4.0,3.5,,,,,
2023-07-15,Ludwigshafen,,,,,,,174265.0,68898.0,0.0,0.0,0.0,,,,,
2023-07-15,Mainz,,,,,,,220552.0,100969.0,1.0,3.0,1.4,,,,,
2023-07-15,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-16,Kaiserslautern,,,,,,,108216.0,59237.0,0.0,6.0,5.5,,,,,
2023-07-16,Koblenz,,,,,,,115268.0,51517.0,0.0,4.0,3.5,,,,,
2023-07-16,Ludwigshafen,,,,,,,174265.0,68898.0,0.0,0.0,0.0,,,,,
2023-07-16,Mainz,,,,,,,220552.0,100969.0,0.0,3.0,1.4,,,,,
2023-07-16,Trier,,,,,,,112195.0,44541.0,0.0,0.0,0.0,,,,,
2023-07-17,Kaiserslautern,,,,,,,108216.0,59237.0,0.0,6.0,5.5,,,,,
